city_id,city_name,state,timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure
MUM,Mumbai,Maharashtra,2026-08-27T18:00,27.2,82,16.8,265,0.1,1006.3
MUM,Mumbai,Maharashtra,2026-08-27T19:00,27.2,82,14.3,258,0.1,1007.0
MUM,Mumbai,Maharashtra,2026-08-27T20:00,27.4,81,15.6,259,0.0,1007.5
MUM,Mumbai,Maharashtra,2026-08-27T21:00,27.0,85,16.8,260,0.1,1008.1
MUM,Mumbai,Maharashtra,2026-08-27T22:00,26.9,84,15.4,256,0.0,1008.6
MUM,Mumbai,Maharashtra,2026-08-27T23:00,26.8,85,15.9,255,0.1,1008.5
MUM,Mumbai,Maharashtra,2026-08-28T00:00,26.6,87,17.6,257,0.1,1007.9
MUM,Mumbai,Maharashtra,2026-08-28T01:00,26.4,89,17.0,254,0.2,1007.3
MUM,Mumbai,Maharashtra,2026-08-28T02:00,26.5,87,18.3,253,0.0,1006.9
MUM,Mumbai,Maharashtra,2026-08-28T03:00,26.5,86,16.8,258,0.1,1006.6
MUM,Mumbai,Maharashtra,2026-08-28T04:00,26.7,83,17.1,258,0.3,1006.5
MUM,Mumbai,Maharashtra,2026-08-28T05:00,26.8,85,18.5,251,0.1,1006.7
MUM,Mumbai,Maharashtra,2026-08-28T06:00,26.9,84,17.1,252,0.0,1007.3
MUM,Mumbai,Maharashtra,2026-08-28T07:00,27.2,81,18.8,258,0.0,1007.8
MUM,Mumbai,Maharashtra,2026-08-28T08:00,27.7,79,18.0,258,0.1,1008.6
MUM,Mumbai,Maharashtra,2026-08-28T09:00,27.8,79,18.6,261,0.4,1008.9
MUM,Mumbai,Maharashtra,2026-08-28T10:00,28.6,78,18.9,259,0.3,1009.0
MUM,Mumbai,Maharashtra,2026-08-28T11:00,28.9,76,21.3,262,0.1,1008.6
MUM,Mumbai,Maharashtra,2026-08-28T12:00,28.6,74,21.5,264,0.3,1008.2
MUM,Mumbai,Maharashtra,2026-08-28T13:00,28.3,79,19.9,265,0.4,1007.4
MUM,Mumbai,Maharashtra,2026-08-28T14:00,28.2,78,19.8,267,0.1,1007.0
MUM,Mumbai,Maharashtra,2026-08-28T15:00,28.2,76,19.5,265,0.1,1006.5
MUM,Mumbai,Maharashtra,2026-08-28T16:00,28.2,73,19.8,268,0.2,1006.3
MUM,Mumbai,Maharashtra,2026-08-28T17:00,27.8,76,18.2,265,0.2,1006.3
MUM,Mumbai,Maharashtra,2026-08-28T18:00,27.6,78,17.8,262,0.3,1006.7
MUM,Mumbai,Maharashtra,2026-08-28T19:00,27.4,80,17.5,258,0.3,1007.4
MUM,Mumbai,Maharashtra,2026-08-28T20:00,27.2,83,17.4,254,0.3,1007.9
MUM,Mumbai,Maharashtra,2026-08-28T21:00,27.1,84,17.5,253,0.1,1008.2
MUM,Mumbai,Maharashtra,2026-08-28T22:00,27.0,85,17.8,252,0.1,1008.4
MUM,Mumbai,Maharashtra,2026-08-28T23:00,26.9,86,18.1,251,0.1,1008.3
MUM,Mumbai,Maharashtra,2026-08-29T00:00,26.8,87,18.6,250,0.2,1007.9
MUM,Mumbai,Maharashtra,2026-08-29T01:00,26.6,87,18.7,250,0.2,1007.3
MUM,Mumbai,Maharashtra,2026-08-29T02:00,26.6,86,19.1,251,0.2,1006.8
MUM,Mumbai,Maharashtra,2026-08-29T03:00,26.6,85,19.1,252,0.0,1006.6
MUM,Mumbai,Maharashtra,2026-08-29T04:00,26.8,83,18.9,255,0.0,1006.6
MUM,Mumbai,Maharashtra,2026-08-29T05:00,26.9,82,18.9,257,0.0,1006.8
MUM,Mumbai,Maharashtra,2026-08-29T06:00,27.1,81,18.7,258,0.4,1007.3
MUM,Mumbai,Maharashtra,2026-08-29T07:00,27.2,81,18.8,260,0.4,1008.0
MUM,Mumbai,Maharashtra,2026-08-29T08:00,27.4,80,18.9,262,0.4,1008.6
MUM,Mumbai,Maharashtra,2026-08-29T09:00,27.7,79,19.4,264,0.2,1009.0
MUM,Mumbai,Maharashtra,2026-08-29T10:00,28.0,77,20.2,266,0.2,1009.3
MUM,Mumbai,Maharashtra,2026-08-29T11:00,28.3,75,20.7,268,0.2,1009.3
MUM,Mumbai,Maharashtra,2026-08-29T12:00,28.6,75,20.7,269,0.3,1008.9
MUM,Mumbai,Maharashtra,2026-08-29T13:00,28.7,75,20.5,270,0.3,1008.1
MUM,Mumbai,Maharashtra,2026-08-29T14:00,28.8,76,20.3,271,0.3,1007.5
MUM,Mumbai,Maharashtra,2026-08-29T15:00,28.6,76,20.2,270,0.3,1007.1
MUM,Mumbai,Maharashtra,2026-08-29T16:00,28.3,77,20.0,269,0.3,1006.7
MUM,Mumbai,Maharashtra,2026-08-29T17:00,28.0,78,19.6,268,0.3,1006.6
MUM,Mumbai,Maharashtra,2026-08-29T18:00,27.8,79,18.8,267,0.1,1006.9
MUM,Mumbai,Maharashtra,2026-08-29T19:00,27.6,81,17.5,265,0.1,1007.4
MUM,Mumbai,Maharashtra,2026-08-29T20:00,27.4,82,16.7,263,0.1,1007.8
MUM,Mumbai,Maharashtra,2026-08-29T21:00,27.2,84,16.3,262,0.2,1008.1
MUM,Mumbai,Maharashtra,2026-08-29T22:00,27.1,86,16.4,262,0.2,1008.3
MUM,Mumbai,Maharashtra,2026-08-29T23:00,26.9,87,16.4,261,0.2,1008.2
MUM,Mumbai,Maharashtra,2026-08-30T00:00,26.5,88,16.4,261,0.3,1007.7
MUM,Mumbai,Maharashtra,2026-08-30T01:00,26.1,89,16.4,262,0.3,1007.0
MUM,Mumbai,Maharashtra,2026-08-30T02:00,25.9,88,16.4,261,0.3,1006.4
MUM,Mumbai,Maharashtra,2026-08-30T03:00,26.1,88,16.7,259,0.3,1006.2
MUM,Mumbai,Maharashtra,2026-08-30T04:00,26.4,87,17.2,256,0.3,1006.1
MUM,Mumbai,Maharashtra,2026-08-30T05:00,26.8,86,17.8,254,0.3,1006.3
MUM,Mumbai,Maharashtra,2026-08-30T06:00,27.1,84,18.2,254,0.3,1006.8
MUM,Mumbai,Maharashtra,2026-08-30T07:00,27.4,82,18.5,255,0.3,1007.4
MUM,Mumbai,Maharashtra,2026-08-30T08:00,27.7,81,18.9,257,0.3,1008.0
MUM,Mumbai,Maharashtra,2026-08-30T09:00,28.1,80,19.7,260,0.7,1008.5
MUM,Mumbai,Maharashtra,2026-08-30T10:00,28.4,79,20.6,264,0.7,1009.0
MUM,Mumbai,Maharashtra,2026-08-30T11:00,28.6,78,21.3,267,0.7,1009.2
MUM,Mumbai,Maharashtra,2026-08-30T12:00,28.7,77,21.1,269,0.4,1008.9
MUM,Mumbai,Maharashtra,2026-08-30T13:00,28.7,77,20.2,270,0.4,1008.3
MUM,Mumbai,Maharashtra,2026-08-30T14:00,28.6,78,19.4,271,0.4,1007.8
MUM,Mumbai,Maharashtra,2026-08-30T15:00,28.4,78,18.9,270,0.1,1007.4
MUM,Mumbai,Maharashtra,2026-08-30T16:00,28.1,79,18.4,269,0.1,1007.0
MUM,Mumbai,Maharashtra,2026-08-30T17:00,27.8,80,17.8,267,0.1,1006.9
MUM,Mumbai,Maharashtra,2026-08-30T18:00,27.6,81,17.0,264,0.1,1007.2
MUM,Mumbai,Maharashtra,2026-08-30T19:00,27.4,82,16.3,259,0.1,1007.7
MUM,Mumbai,Maharashtra,2026-08-30T20:00,27.2,83,15.6,256,0.1,1008.2
MUM,Mumbai,Maharashtra,2026-08-30T21:00,26.8,85,15.1,255,0.1,1008.6
MUM,Mumbai,Maharashtra,2026-08-30T22:00,26.4,89,14.7,256,0.1,1008.9
MUM,Mumbai,Maharashtra,2026-08-30T23:00,26.1,91,14.3,256,0.1,1009.1
MUM,Mumbai,Maharashtra,2026-08-31T00:00,26.6,87,14.9,255,0.1,1008.7
MUM,Mumbai,Maharashtra,2026-08-31T01:00,26.5,87,15.0,254,0.1,1008.3
MUM,Mumbai,Maharashtra,2026-08-31T02:00,26.3,87,15.0,253,0.1,1007.8
MUM,Mumbai,Maharashtra,2026-08-31T03:00,26.3,87,15.3,253,0.1,1007.4
MUM,Mumbai,Maharashtra,2026-08-31T04:00,26.3,86,15.6,253,0.1,1007.0
MUM,Mumbai,Maharashtra,2026-08-31T05:00,26.4,85,15.9,254,0.1,1006.9
MUM,Mumbai,Maharashtra,2026-08-31T06:00,26.6,84,16.3,256,0.2,1007.1
MUM,Mumbai,Maharashtra,2026-08-31T07:00,26.9,83,16.9,259,0.2,1007.5
MUM,Mumbai,Maharashtra,2026-08-31T08:00,27.3,81,17.6,262,0.2,1008.0
MUM,Mumbai,Maharashtra,2026-08-31T09:00,27.7,79,18.3,264,0.2,1008.6
MUM,Mumbai,Maharashtra,2026-08-31T10:00,28.1,78,18.8,266,0.2,1009.0
MUM,Mumbai,Maharashtra,2026-08-31T11:00,28.3,77,18.9,267,0.2,1009.1
MUM,Mumbai,Maharashtra,2026-08-31T12:00,28.4,76,18.7,267,0.4,1008.9
MUM,Mumbai,Maharashtra,2026-08-31T13:00,28.4,75,18.2,267,0.4,1008.5
MUM,Mumbai,Maharashtra,2026-08-31T14:00,28.3,75,17.7,266,0.4,1007.9
MUM,Mumbai,Maharashtra,2026-08-31T15:00,28.2,75,17.0,265,0.4,1007.4
MUM,Mumbai,Maharashtra,2026-08-31T16:00,28.1,75,16.1,264,0.4,1006.9
MUM,Mumbai,Maharashtra,2026-08-31T17:00,27.9,76,15.6,263,0.4,1006.7
MUM,Mumbai,Maharashtra,2026-08-31T18:00,27.7,77,15.1,262,0.3,1006.8
MUM,Mumbai,Maharashtra,2026-08-31T19:00,27.5,79,14.6,261,0.3,1007.1
MUM,Mumbai,Maharashtra,2026-08-31T20:00,27.2,81,14.1,260,0.3,1007.5
MUM,Mumbai,Maharashtra,2026-08-31T21:00,26.9,83,13.5,260,0.3,1007.9
MUM,Mumbai,Maharashtra,2026-08-31T22:00,26.6,85,13.0,260,0.3,1008.3
MUM,Mumbai,Maharashtra,2026-08-31T23:00,26.4,87,12.8,259,0.3,1008.4
PUN,Pune,Maharashtra,2026-08-25T00:00,23.0,89,11.0,264,0.0,946.9
PUN,Pune,Maharashtra,2026-08-25T01:00,22.8,91,11.5,261,0.0,946.5
PUN,Pune,Maharashtra,2026-08-25T02:00,22.9,90,12.2,262,0.0,945.6
PUN,Pune,Maharashtra,2026-08-25T03:00,22.6,90,11.2,264,0.0,945.6
PUN,Pune,Maharashtra,2026-08-25T04:00,22.6,90,10.9,279,0.0,945.3
PUN,Pune,Maharashtra,2026-08-25T05:00,22.4,91,11.7,279,0.0,945.7
PUN,Pune,Maharashtra,2026-08-25T06:00,22.0,92,10.3,273,0.0,946.3
PUN,Pune,Maharashtra,2026-08-25T07:00,23.0,87,10.3,266,0.0,947.1
PUN,Pune,Maharashtra,2026-08-25T08:00,24.4,79,13.2,267,0.0,947.8
PUN,Pune,Maharashtra,2026-08-25T09:00,25.4,75,13.4,266,0.0,948.2
PUN,Pune,Maharashtra,2026-08-25T10:00,26.4,70,14.2,270,0.0,948.4
PUN,Pune,Maharashtra,2026-08-25T11:00,26.8,69,15.3,271,0.0,948.4
PUN,Pune,Maharashtra,2026-08-25T12:00,27.9,63,16.2,269,0.0,948.1
PUN,Pune,Maharashtra,2026-08-25T13:00,28.1,63,17.3,268,0.0,947.1
PUN,Pune,Maharashtra,2026-08-25T14:00,27.0,69,17.6,269,0.0,945.9
PUN,Pune,Maharashtra,2026-08-25T15:00,27.0,71,18.4,266,0.3,945.4
PUN,Pune,Maharashtra,2026-08-25T16:00,26.8,72,17.1,266,0.0,945.2
PUN,Pune,Maharashtra,2026-08-25T17:00,26.0,76,16.6,264,0.0,945.2
PUN,Pune,Maharashtra,2026-08-25T18:00,24.5,83,14.7,264,0.0,945.7
PUN,Pune,Maharashtra,2026-08-25T19:00,23.6,88,13.6,265,0.0,946.5
PUN,Pune,Maharashtra,2026-08-25T20:00,23.3,89,11.8,263,0.0,947.3
PUN,Pune,Maharashtra,2026-08-25T21:00,23.4,89,11.1,263,0.0,948.0
PUN,Pune,Maharashtra,2026-08-25T22:00,23.3,90,11.1,263,0.0,948.5
PUN,Pune,Maharashtra,2026-08-25T23:00,23.2,90,10.9,261,0.0,948.4
PUN,Pune,Maharashtra,2026-08-26T00:00,23.2,90,12.1,265,0.0,948.1
PUN,Pune,Maharashtra,2026-08-26T01:00,23.0,90,13.6,265,0.0,947.3
PUN,Pune,Maharashtra,2026-08-26T02:00,23.0,90,13.8,262,0.0,946.6
PUN,Pune,Maharashtra,2026-08-26T03:00,22.9,90,13.9,265,0.0,946.2
PUN,Pune,Maharashtra,2026-08-26T04:00,22.7,92,12.8,268,0.0,945.9
PUN,Pune,Maharashtra,2026-08-26T05:00,22.9,92,11.7,273,0.1,946.2
PUN,Pune,Maharashtra,2026-08-26T06:00,23.0,92,12.4,268,0.1,946.7
PUN,Pune,Maharashtra,2026-08-26T07:00,23.2,90,14.2,269,0.2,947.3
PUN,Pune,Maharashtra,2026-08-26T08:00,24.1,85,17.5,266,0.1,947.9
PUN,Pune,Maharashtra,2026-08-26T09:00,25.7,76,18.7,270,0.0,948.6
PUN,Pune,Maharashtra,2026-08-26T10:00,26.9,71,19.8,273,0.0,948.8
PUN,Pune,Maharashtra,2026-08-26T11:00,27.7,68,19.5,272,0.0,948.6
PUN,Pune,Maharashtra,2026-08-26T12:00,28.2,65,20.3,269,0.0,948.4
PUN,Pune,Maharashtra,2026-08-26T13:00,28.2,65,19.6,271,0.0,947.8
PUN,Pune,Maharashtra,2026-08-26T14:00,27.9,66,20.9,267,0.2,946.9
PUN,Pune,Maharashtra,2026-08-26T15:00,27.3,70,20.4,267,0.1,946.2
PUN,Pune,Maharashtra,2026-08-26T16:00,26.8,73,20.2,268,0.0,945.7
PUN,Pune,Maharashtra,2026-08-26T17:00,25.6,76,19.5,268,0.0,945.5
PUN,Pune,Maharashtra,2026-08-26T18:00,24.2,82,16.4,269,0.0,946.0
PUN,Pune,Maharashtra,2026-08-26T19:00,23.5,86,15.0,266,0.0,946.8
PUN,Pune,Maharashtra,2026-08-26T20:00,23.4,87,13.4,265,0.0,947.6
PUN,Pune,Maharashtra,2026-08-26T21:00,23.3,89,13.3,262,0.0,948.3
PUN,Pune,Maharashtra,2026-08-26T22:00,23.2,90,13.0,265,0.0,948.8
PUN,Pune,Maharashtra,2026-08-26T23:00,23.2,90,13.3,261,0.0,948.2
PUN,Pune,Maharashtra,2026-08-27T00:00,23.1,90,14.3,263,0.0,947.7
PUN,Pune,Maharashtra,2026-08-27T01:00,23.1,90,14.5,265,0.1,947.0
PUN,Pune,Maharashtra,2026-08-27T02:00,23.0,91,14.5,263,0.1,946.5
PUN,Pune,Maharashtra,2026-08-27T03:00,23.0,90,14.7,263,0.1,946.0
PUN,Pune,Maharashtra,2026-08-27T04:00,23.0,90,15.4,264,0.1,946.0
PUN,Pune,Maharashtra,2026-08-27T05:00,23.0,90,15.8,268,0.0,946.3
PUN,Pune,Maharashtra,2026-08-27T06:00,22.8,90,15.7,269,0.0,946.8
PUN,Pune,Maharashtra,2026-08-27T07:00,23.3,89,14.0,269,0.0,947.3
PUN,Pune,Maharashtra,2026-08-27T08:00,23.9,85,18.4,271,0.1,948.0
PUN,Pune,Maharashtra,2026-08-27T09:00,25.5,76,21.6,272,0.1,948.6
PUN,Pune,Maharashtra,2026-08-27T10:00,25.9,75,20.9,272,0.0,948.8
PUN,Pune,Maharashtra,2026-08-27T11:00,26.5,73,21.1,267,0.0,948.5
PUN,Pune,Maharashtra,2026-08-27T12:00,26.9,72,21.2,269,0.1,948.0
PUN,Pune,Maharashtra,2026-08-27T13:00,27.1,70,21.3,265,0.0,947.0
PUN,Pune,Maharashtra,2026-08-27T14:00,27.1,70,22.7,266,0.2,946.2
PUN,Pune,Maharashtra,2026-08-27T15:00,26.6,72,22.1,270,0.1,945.9
PUN,Pune,Maharashtra,2026-08-27T16:00,26.1,73,22.5,269,0.1,945.6
PUN,Pune,Maharashtra,2026-08-27T17:00,24.7,81,19.1,265,0.0,945.3
PUN,Pune,Maharashtra,2026-08-27T18:00,24.0,84,17.4,264,0.0,945.6
PUN,Pune,Maharashtra,2026-08-27T19:00,23.4,87,15.0,264,0.0,946.3
PUN,Pune,Maharashtra,2026-08-27T20:00,23.4,88,14.9,261,0.0,947.0
PUN,Pune,Maharashtra,2026-08-27T21:00,23.3,89,14.4,262,0.0,947.4
PUN,Pune,Maharashtra,2026-08-27T22:00,23.3,89,13.8,263,0.0,947.8
PUN,Pune,Maharashtra,2026-08-27T23:00,23.3,89,13.4,262,0.0,947.7
PUN,Pune,Maharashtra,2026-08-28T00:00,23.2,89,15.7,261,0.0,947.0
PUN,Pune,Maharashtra,2026-08-28T01:00,23.1,89,17.2,257,0.0,946.4
PUN,Pune,Maharashtra,2026-08-28T02:00,22.9,90,17.4,259,0.0,945.8
PUN,Pune,Maharashtra,2026-08-28T03:00,22.9,90,16.3,264,0.0,945.6
PUN,Pune,Maharashtra,2026-08-28T04:00,23.0,89,17.9,265,0.0,945.6
PUN,Pune,Maharashtra,2026-08-28T05:00,22.8,90,18.1,264,0.0,945.9
PUN,Pune,Maharashtra,2026-08-28T06:00,22.8,89,19.1,261,0.0,946.3
PUN,Pune,Maharashtra,2026-08-28T07:00,23.2,89,14.4,266,0.0,946.7
PUN,Pune,Maharashtra,2026-08-28T08:00,23.9,86,17.8,262,0.0,947.6
PUN,Pune,Maharashtra,2026-08-28T09:00,25.1,79,22.2,267,0.1,948.1
PUN,Pune,Maharashtra,2026-08-28T10:00,26.1,75,24.0,267,0.2,948.2
PUN,Pune,Maharashtra,2026-08-28T11:00,26.9,71,23.2,261,0.1,947.9
PUN,Pune,Maharashtra,2026-08-28T12:00,26.8,71,24.0,267,0.3,947.3
PUN,Pune,Maharashtra,2026-08-28T13:00,27.1,70,22.9,268,0.3,946.7
PUN,Pune,Maharashtra,2026-08-28T14:00,26.9,71,23.8,266,0.2,946.3
PUN,Pune,Maharashtra,2026-08-28T15:00,26.6,72,22.7,271,0.1,945.7
PUN,Pune,Maharashtra,2026-08-28T16:00,25.8,76,23.0,270,0.4,945.6
PUN,Pune,Maharashtra,2026-08-28T17:00,25.0,81,19.7,266,0.1,945.7
PUN,Pune,Maharashtra,2026-08-28T18:00,24.4,83,18.2,265,0.0,946.1
PUN,Pune,Maharashtra,2026-08-28T19:00,23.8,86,16.8,264,0.0,946.8
PUN,Pune,Maharashtra,2026-08-28T20:00,23.4,88,16.0,262,0.0,947.2
PUN,Pune,Maharashtra,2026-08-28T21:00,23.3,88,15.9,260,0.0,947.5
PUN,Pune,Maharashtra,2026-08-28T22:00,23.4,88,16.1,259,0.0,947.7
PUN,Pune,Maharashtra,2026-08-28T23:00,23.4,88,16.4,258,0.0,947.6
PUN,Pune,Maharashtra,2026-08-29T00:00,23.2,89,16.6,258,0.0,947.1
PUN,Pune,Maharashtra,2026-08-29T01:00,23.0,90,16.7,259,0.0,946.4
PUN,Pune,Maharashtra,2026-08-29T02:00,22.8,90,17.0,260,0.0,945.8
PUN,Pune,Maharashtra,2026-08-29T03:00,22.8,90,17.3,262,0.1,945.6
PUN,Pune,Maharashtra,2026-08-29T04:00,22.8,90,17.7,265,0.1,945.5
PUN,Pune,Maharashtra,2026-08-29T05:00,22.9,90,18.0,266,0.1,945.7
PUN,Pune,Maharashtra,2026-08-29T06:00,23.0,89,17.7,265,0.1,946.2
PUN,Pune,Maharashtra,2026-08-29T07:00,23.1,89,17.4,265,0.1,947.0
PUN,Pune,Maharashtra,2026-08-29T08:00,23.5,87,17.7,264,0.1,947.7
PUN,Pune,Maharashtra,2026-08-29T09:00,24.4,83,20.2,266,0.3,948.1
PUN,Pune,Maharashtra,2026-08-29T10:00,25.6,78,23.4,268,0.3,948.5
PUN,Pune,Maharashtra,2026-08-29T11:00,26.4,74,25.7,270,0.3,948.5
PUN,Pune,Maharashtra,2026-08-29T12:00,26.6,73,25.9,270,0.2,948.0
PUN,Pune,Maharashtra,2026-08-29T13:00,26.5,73,25.2,270,0.2,947.2
PUN,Pune,Maharashtra,2026-08-29T14:00,26.1,74,23.8,270,0.2,946.6
PUN,Pune,Maharashtra,2026-08-29T15:00,25.5,77,21.6,269,0.2,946.2
PUN,Pune,Maharashtra,2026-08-29T16:00,24.7,81,18.9,268,0.2,945.8
PUN,Pune,Maharashtra,2026-08-29T17:00,24.0,85,16.9,267,0.2,945.8
PUN,Pune,Maharashtra,2026-08-29T18:00,23.6,87,16.1,266,0.0,946.1
PUN,Pune,Maharashtra,2026-08-29T19:00,23.3,88,15.9,265,0.0,946.6
PUN,Pune,Maharashtra,2026-08-29T20:00,23.2,89,16.1,265,0.0,946.9
PUN,Pune,Maharashtra,2026-08-29T21:00,23.1,90,16.7,264,0.1,947.1
PUN,Pune,Maharashtra,2026-08-29T22:00,23.1,91,17.4,262,0.1,947.2
PUN,Pune,Maharashtra,2026-08-29T23:00,23.1,92,18.4,262,0.1,947.1
PUN,Pune,Maharashtra,2026-08-30T00:00,23.0,91,19.4,263,0.0,946.5
PUN,Pune,Maharashtra,2026-08-30T01:00,22.9,90,20.5,264,0.0,945.6
PUN,Pune,Maharashtra,2026-08-30T02:00,22.8,89,21.1,265,0.0,945.1
PUN,Pune,Maharashtra,2026-08-30T03:00,22.6,89,21.1,266,0.0,944.8
PUN,Pune,Maharashtra,2026-08-30T04:00,22.5,90,20.8,266,0.0,944.8
PUN,Pune,Maharashtra,2026-08-30T05:00,22.6,89,20.6,266,0.0,945.0
PUN,Pune,Maharashtra,2026-08-30T06:00,22.8,89,20.5,268,0.1,945.5
PUN,Pune,Maharashtra,2026-08-30T07:00,23.1,89,20.9,270,0.1,946.3
PUN,Pune,Maharashtra,2026-08-30T08:00,23.7,87,21.3,272,0.1,946.9
PUN,Pune,Maharashtra,2026-08-30T09:00,24.9,80,22.0,272,0.1,947.5
PUN,Pune,Maharashtra,2026-08-30T10:00,26.4,73,23.0,270,0.1,947.9
PUN,Pune,Maharashtra,2026-08-30T11:00,27.4,68,23.8,270,0.1,948.2
PUN,Pune,Maharashtra,2026-08-30T12:00,27.8,66,24.1,270,0.0,947.9
PUN,Pune,Maharashtra,2026-08-30T13:00,27.9,65,24.3,271,0.0,947.3
PUN,Pune,Maharashtra,2026-08-30T14:00,27.6,66,23.9,271,0.0,946.9
PUN,Pune,Maharashtra,2026-08-30T15:00,26.9,70,22.7,271,0.0,946.5
PUN,Pune,Maharashtra,2026-08-30T16:00,25.9,75,20.9,271,0.0,946.3
PUN,Pune,Maharashtra,2026-08-30T17:00,25.0,80,19.3,271,0.0,946.2
PUN,Pune,Maharashtra,2026-08-30T18:00,24.3,84,17.8,269,0.0,946.5
PUN,Pune,Maharashtra,2026-08-30T19:00,23.7,86,16.4,267,0.0,946.9
PUN,Pune,Maharashtra,2026-08-30T20:00,23.3,88,15.7,265,0.0,947.4
PUN,Pune,Maharashtra,2026-08-30T21:00,23.1,89,15.9,264,0.0,947.7
PUN,Pune,Maharashtra,2026-08-30T22:00,23.0,89,16.5,264,0.0,947.9
PUN,Pune,Maharashtra,2026-08-30T23:00,23.0,88,17.0,263,0.0,948.0
PUN,Pune,Maharashtra,2026-08-31T00:00,22.7,92,16.1,265,0.0,947.5
PUN,Pune,Maharashtra,2026-08-31T01:00,22.5,94,16.1,265,0.0,947.2
PUN,Pune,Maharashtra,2026-08-31T02:00,22.3,94,16.1,266,0.0,946.7
PUN,Pune,Maharashtra,2026-08-31T03:00,22.2,94,16.4,266,0.0,946.2
PUN,Pune,Maharashtra,2026-08-31T04:00,22.3,93,16.6,267,0.0,945.8
PUN,Pune,Maharashtra,2026-08-31T05:00,22.6,92,17.1,268,0.0,945.7
PUN,Pune,Maharashtra,2026-08-31T06:00,23.1,88,17.8,268,0.0,945.9
PUN,Pune,Maharashtra,2026-08-31T07:00,24.0,83,18.7,268,0.0,946.3
PUN,Pune,Maharashtra,2026-08-31T08:00,25.1,77,20.0,269,0.0,946.9
PUN,Pune,Maharashtra,2026-08-31T09:00,26.0,73,20.9,270,0.0,947.5
PUN,Pune,Maharashtra,2026-08-31T10:00,26.9,69,21.8,270,0.0,948.0
PUN,Pune,Maharashtra,2026-08-31T11:00,27.3,67,22.1,270,0.0,948.1
PUN,Pune,Maharashtra,2026-08-31T12:00,27.4,67,22.0,270,0.1,948.1
PUN,Pune,Maharashtra,2026-08-31T13:00,27.2,68,21.6,270,0.1,947.6
PUN,Pune,Maharashtra,2026-08-31T14:00,26.8,69,20.9,269,0.1,947.2
PUN,Pune,Maharashtra,2026-08-31T15:00,26.3,72,20.2,269,0.1,946.6
PUN,Pune,Maharashtra,2026-08-31T16:00,25.8,74,19.3,268,0.1,946.2
PUN,Pune,Maharashtra,2026-08-31T17:00,25.4,76,18.6,268,0.1,946.1
PUN,Pune,Maharashtra,2026-08-31T18:00,25.0,78,17.8,267,0.0,946.2
PUN,Pune,Maharashtra,2026-08-31T19:00,24.5,80,17.1,266,0.0,946.4
PUN,Pune,Maharashtra,2026-08-31T20:00,24.0,83,16.3,265,0.0,946.8
PUN,Pune,Maharashtra,2026-08-31T21:00,23.6,85,15.6,263,0.0,947.2
PUN,Pune,Maharashtra,2026-08-31T22:00,23.2,87,14.9,262,0.0,947.4
PUN,Pune,Maharashtra,2026-08-31T23:00,22.9,88,14.6,261,0.0,947.5
KOL,Kolkata,West Bengal,2026-08-25T00:00,27.1,89,8.2,151,0.4,1002.0
KOL,Kolkata,West Bengal,2026-08-25T01:00,27.2,90,10.1,133,0.2,1001.4
KOL,Kolkata,West Bengal,2026-08-25T02:00,27.1,88,11.2,150,0.1,1001.2
KOL,Kolkata,West Bengal,2026-08-25T03:00,26.7,90,10.3,139,0.0,1001.4
KOL,Kolkata,West Bengal,2026-08-25T04:00,26.5,92,9.4,133,0.1,1001.1
KOL,Kolkata,West Bengal,2026-08-25T05:00,26.4,92,9.6,133,0.0,1001.1
KOL,Kolkata,West Bengal,2026-08-25T06:00,27.4,88,11.6,137,0.0,1001.6
KOL,Kolkata,West Bengal,2026-08-25T07:00,28.5,82,12.7,147,0.0,1002.3
KOL,Kolkata,West Bengal,2026-08-25T08:00,29.7,80,13.9,150,0.0,1002.7
KOL,Kolkata,West Bengal,2026-08-25T09:00,29.7,78,14.2,153,0.7,1002.6
KOL,Kolkata,West Bengal,2026-08-25T10:00,31.0,75,14.1,155,0.1,1002.6
KOL,Kolkata,West Bengal,2026-08-25T11:00,29.3,80,14.8,164,2.0,1002.5
KOL,Kolkata,West Bengal,2026-08-25T12:00,30.6,77,10.4,157,0.2,1001.3
KOL,Kolkata,West Bengal,2026-08-25T13:00,31.9,72,11.9,157,0.2,1000.3
KOL,Kolkata,West Bengal,2026-08-25T14:00,30.8,79,10.8,170,1.0,999.4
KOL,Kolkata,West Bengal,2026-08-25T15:00,30.7,77,13.0,170,0.3,998.8
KOL,Kolkata,West Bengal,2026-08-25T16:00,30.5,74,15.1,177,0.3,998.5
KOL,Kolkata,West Bengal,2026-08-25T17:00,29.5,82,9.2,163,0.0,998.5
KOL,Kolkata,West Bengal,2026-08-25T18:00,29.0,85,9.6,172,0.0,1000.0
KOL,Kolkata,West Bengal,2026-08-25T19:00,28.7,86,9.1,159,0.1,1001.5
KOL,Kolkata,West Bengal,2026-08-25T20:00,28.4,87,9.3,161,0.0,1002.5
KOL,Kolkata,West Bengal,2026-08-25T21:00,28.0,89,7.8,154,0.0,1002.9
KOL,Kolkata,West Bengal,2026-08-25T22:00,27.7,90,7.3,155,0.0,1002.7
KOL,Kolkata,West Bengal,2026-08-25T23:00,26.8,94,5.8,150,1.2,1002.5
KOL,Kolkata,West Bengal,2026-08-26T00:00,26.7,95,8.2,144,0.2,1001.7
